"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BW25113_RS00865",59.4651614819024,0.0113652627021849,0.297632868007075,0.0381855094777864,0.969539774231855,0.992751873250171
"BW25113_RS01120",131.058433149693,-0.00677718109624366,0.194444220165954,-0.0348541144111122,0.972196069756991,0.992751873250171
"BW25113_RS01490",21.7085934617207,-0.0235638753365386,0.473118438449537,-0.0498054470541459,0.960277425950841,0.992751873250171
"BW25113_RS01950",27.1883132156748,0.028677625019288,0.420710987393962,0.068164668569575,0.945654551925857,0.992751873250171
"BW25113_RS02080",23.9237997035439,-0.0274727656216103,0.459920648302559,-0.0597337078102597,0.952367724707696,0.992751873250171
"BW25113_RS02150",79.4843231759478,0.0230251995908528,0.254095807977367,0.0906162119483045,0.927797549659686,0.992751873250171
"BW25113_RS02190",58.9881864871698,-0.0173741671247942,0.299945584416973,-0.0579243970487704,0.953808849710796,0.992751873250171
"BW25113_RS02400",65.3513908175061,-0.013568424750582,0.280372873565199,-0.0483942136699852,0.961402070726099,0.992751873250171
"BW25113_RS02435",45.4647603066537,0.0189838935077924,0.331145552349408,0.0573279434771377,0.954283961275108,0.992751873250171
"BW25113_RS02440",54.0403596993624,-0.012521628619122,0.30338633670456,-0.0412728824743209,0.967078351294108,0.992751873250171
"BW25113_RS02465",33.0288728974245,-0.0195763802733989,0.391544689786148,-0.0499978183437785,0.960124126858638,0.992751873250171
"BW25113_RS02520",26.6955116061489,0.0248251760072498,0.425467077961296,0.0583480539227716,0.953471391191247,0.992751873250171
"BW25113_RS03180",26.6939466933683,0.0255838964855842,0.426854861137621,0.0599358208488008,0.952206750253345,0.992751873250171
"BW25113_RS03555",152.246908391546,-0.00964617200711958,0.180911596577069,-0.0533198102809859,0.957477096330426,0.992751873250171
"BW25113_RS03625",49.1541025485676,0.0196838421198495,0.320154420149814,0.0614823375252435,0.95097508040575,0.992751873250171
"BW25113_RS03810",27.6900783920294,0.0337458483641212,0.421549311174065,0.0800519594496193,0.936195930867714,0.992751873250171
"BW25113_RS04420",21.7557941329761,0.0431633140236046,0.475448793387609,0.0907843591652903,0.92766393830301,0.992751873250171
"BW25113_RS04510",26.6567050002595,-0.0307730140302008,0.432004337121099,-0.0712331136193538,0.943212227488518,0.992751873250171
"BW25113_RS04590",52.8369003886276,0.0211681026940327,0.31093350310694,0.0680791953344197,0.945722591644752,0.992751873250171
"BW25113_RS04760",34.8602253249767,0.0134087951210939,0.380233597839136,0.035264624686761,0.971868731185769,0.992751873250171
"BW25113_RS06300",78.4982206786756,-0.0159798196340438,0.252386805170427,-0.0633147981854808,0.949515832158326,0.992751873250171
"BW25113_RS06580",36.7740946266912,0.0247467565314346,0.368788212833325,0.0671028944805755,0.946499789629044,0.992751873250171
"BW25113_RS06600",49.2991135351791,-0.0218512545478802,0.323089344050498,-0.0676322353251766,0.946078394060862,0.992751873250171
"BW25113_RS07040",21.2207713412682,-0.030855308774445,0.478303628327718,-0.0645098781339455,0.948564241882881,0.992751873250171
"BW25113_RS07055",23.9368885072518,-0.0314127315531545,0.454597687581486,-0.0691000689428801,0.944909966152802,0.992751873250171
"BW25113_RS07265",21.2816303176942,0.0362943378397618,0.487695138079312,0.0744201346412836,0.940676088099066,0.992751873250171
"BW25113_RS07535",34.609681119403,0.0326150285808347,0.375473163131324,0.0868638075457536,0.93077976813739,0.992751873250171
"BW25113_RS07840",23.9493739141177,0.0287293953697136,0.451490838490454,0.0636322886767083,0.949263021185421,0.992751873250171
"BW25113_RS08075",32.1193518727502,0.0156020537070102,0.388988335043326,0.0401093099752526,0.968005979488928,0.992751873250171
"BW25113_RS08100",29.8960363162924,0.0239068830707176,0.400845485938233,0.0596411433067789,0.952441449054078,0.992751873250171
"BW25113_RS08525",33.5819639819137,0.0245980678984302,0.383188904637971,0.0641930588300043,0.948816504248593,0.992751873250171
"BW25113_RS08570",128.583896622454,-0.0115920340400622,0.196695625364825,-0.0589338680947359,0.953004782083611,0.992751873250171
"BW25113_RS09150",33.5595195969011,-0.016713772615328,0.379296000274141,-0.0440652487852439,0.964852393315903,0.992751873250171
"BW25113_RS09320",24.9057035955716,-0.0181919035203168,0.443936049095132,-0.0409786579787722,0.967312910033779,0.992751873250171
"BW25113_RS09345",25.6432156694036,-0.0419815053127229,0.441626957099413,-0.0950610116476033,0.924266365985239,0.992751873250171
"BW25113_RS09670",33.5839911324126,-0.0158703742451142,0.383304731447255,-0.0414040655986477,0.966973771699267,0.992751873250171
"BW25113_RS09700",41.0188398543246,0.0284135527102622,0.349700429223353,0.0812511233496785,0.935242243324231,0.992751873250171
"BW25113_RS09780",64.4187147472328,-0.015498204343055,0.279951295134527,-0.0553603595068478,0.955851375912015,0.992751873250171
"BW25113_RS09785",230.387810982464,0.00606485338378546,0.14586037585273,0.0415798557238664,0.966833632155441,0.992751873250171
"BW25113_RS11385",40.9980676458372,0.0284390657174657,0.349093264487125,0.0814655240032986,0.935071741578625,0.992751873250171
"BW25113_RS11395",33.5558202698771,-0.0175660897117315,0.380754364139231,-0.0461349661781107,0.963202676688569,0.992751873250171
"BW25113_RS11810",47.653360598722,0.0133893125656889,0.323207577304863,0.0414263572572728,0.966956000776072,0.992751873250171
"BW25113_RS12090",36.2409214984953,-0.0184397548765282,0.37120566219967,-0.0496753060480246,0.960381135077257,0.992751873250171
"BW25113_RS12515",22.4677319962344,-0.0458673377456302,0.476587275135032,-0.0962412136006664,0.923328998994104,0.992751873250171
"BW25113_RS12585",103.523507812856,0.010589142435926,0.222630459088542,0.0475637631943012,0.962063912107683,0.992751873250171
"BW25113_RS12865",49.8474026175819,-0.0190810190404927,0.316054609905566,-0.0603725382970808,0.951858930014485,0.992751873250171
"BW25113_RS13120",148.54205818095,-0.0105138790438404,0.186066725295989,-0.0565059605747089,0.954938747261856,0.992751873250171
"BW25113_RS13205",72.3624425488161,0.0121232181347419,0.262392453823234,0.0462026173317811,0.963148756375299,0.992751873250171
"BW25113_RS13220",24.9820705406803,0.0386112982254469,0.441912143842938,0.0873732454819569,0.930374835044835,0.992751873250171
"BW25113_RS13390",73.5306170936987,-0.0136015081151888,0.259656858101717,-0.0523826261113451,0.958223817464244,0.992751873250171
"BW25113_RS13400",67.9028637913164,0.0177254319766756,0.270659262267508,0.0654898407251128,0.947783994899202,0.992751873250171
"BW25113_RS13435",19.0648591630904,0.0492550879361858,0.524514237133949,0.0939061029216774,0.92518374583337,0.992751873250171
"BW25113_RS14060",18.5077840008458,-0.0323398858661339,0.516039610688255,-0.06266938660581,0.95002977540767,0.992751873250171
"BW25113_RS14295",38.4922304305017,0.0141675727607291,0.366487547351504,0.0386577193771355,0.969163283241635,0.992751873250171
"BW25113_RS14760",27.654971113164,-0.0187995309566097,0.420307467554787,-0.0447280441291688,0.964324080079456,0.992751873250171
"BW25113_RS15390",24.4582529937891,0.0353765001148061,0.446530814307602,0.0792252157774632,0.936853488336146,0.992751873250171
"BW25113_RS15695",20.2476535290824,0.0272089668090579,0.49043694587325,0.0554790315819516,0.955756834591476,0.992751873250171
"BW25113_RS15835",32.1140876329455,0.0153401484207087,0.389103473870982,0.0394243419831176,0.968552072896894,0.992751873250171
"BW25113_RS15880",18.9711345857869,-0.025457942959245,0.513213790368316,-0.0496049471721613,0.960437204214275,0.992751873250171
"BW25113_RS16045",34.3109747266352,-0.034296277330327,0.39350802485932,-0.0871552170825182,0.93054813543521,0.992751873250171
"BW25113_RS16360",53.0901485099075,0.0108978471786948,0.308806454211089,0.0352902182907274,0.971848323147127,0.992751873250171
"BW25113_RS16470",35.8234914227604,0.0201519503165108,0.369934775283864,0.0544743334849974,0.956557257130438,0.992751873250171
"BW25113_RS16510",150.361709230588,0.00663674025286511,0.183939892410525,0.0360810271545281,0.971217750614033,0.992751873250171
"BW25113_RS16810",19.7362141253125,0.0246865103732771,0.524154163182606,0.0470978046294306,0.962435277049713,0.992751873250171
"BW25113_RS16900",21.2015640455614,-0.0317829628240856,0.47974582934013,-0.0662495865108441,0.947179119128847,0.992751873250171
"BW25113_RS16935",35.8111132796389,0.0192781805677288,0.368117515546562,0.0523696367425102,0.958234167275245,0.992751873250171
"BW25113_RS17300",28.6630187172283,0.0384512379787764,0.409828365492014,0.0938227834293858,0.925249932954763,0.992751873250171
"BW25113_RS17340",66.4391126792273,0.0110364330726091,0.283104496932549,0.0389836021405148,0.968903462271811,0.992751873250171
"BW25113_RS17415",25.6915553435846,0.0202552253603497,0.460735103238851,0.0439628437641513,0.964934021596208,0.992751873250171
"BW25113_RS17765",279.783311079342,-0.0119822016148542,0.134121343101799,-0.0893385149428425,0.928812885931431,0.992751873250171
"BW25113_RS17775",237.195939485863,-0.00539164652115323,0.143620838992638,-0.0375408371025434,0.970053779781569,0.992751873250171
"BW25113_RS17805",30.8832044481248,0.0300721836102099,0.394453146098211,0.0762376568869411,0.93923002398845,0.992751873250171
"BW25113_RS17870",22.934889171944,0.0228289273099154,0.48345930090484,0.0472199568137149,0.962337922024919,0.992751873250171
"BW25113_RS18240",20.1988879450463,-0.0434772340275361,0.494570953662069,-0.0879089920376587,0.92994900966402,0.992751873250171
"BW25113_RS18330",53.5475580898366,-0.0148227428037588,0.304777753441945,-0.0486345956565438,0.96121049922938,0.992751873250171
"BW25113_RS18355",20.743477700425,-0.0376889691721117,0.494583356315035,-0.0762034724599687,0.93925722010118,0.992751873250171
"BW25113_RS18470",234.074700164024,0.0129062154874313,0.144936309160235,0.0890474965328585,0.929044163243911,0.992751873250171
"BW25113_RS18740",191.128439966558,0.0148811186633097,0.161818380703913,0.0919618562401657,0.926728345437254,0.992751873250171
"BW25113_RS18840",27.2122152497234,0.0271196438186527,0.434856478047551,0.062364585070496,0.950272497058672,0.992751873250171
"BW25113_RS19435",62.2177363120431,-0.0129342969863352,0.286762285594995,-0.0451045958135611,0.964023938223128,0.992751873250171
"BW25113_RS19475",34.856810748684,0.0135785447558832,0.378991671056922,0.0358280822320336,0.971419441054105,0.992751873250171
"BW25113_RS19765",133.989953347006,-0.0111637579500119,0.194506021911092,-0.0573954360915101,0.954230198482504,0.992751873250171
"BW25113_RS19840",22.2187527034413,-0.0175279021491325,0.468644550381078,-0.03740127167782,0.970165058729391,0.992751873250171
"BW25113_RS19845",44.4620842061386,0.0148257494361936,0.336626365776655,0.0440421516062415,0.964870804324371,0.992751873250171
"BW25113_RS20335",142.819125110552,0.00872148102418718,0.191655596487155,0.0455060075679643,0.963703986514163,0.992751873250171
"BW25113_RS20750",27.1480489607492,0.0267111354655149,0.427858919295165,0.062429773602751,0.950220585290527,0.992751873250171
"BW25113_RS20865",22.9814130779921,0.0214982949642346,0.458615307142684,0.0468765316582555,0.962611632550979,0.992751873250171
"BW25113_RS21050",34.7737219147344,0.0136907568318302,0.387724988947965,0.0353104835181711,0.9718321639063,0.992751873250171
"BW25113_RS21110",31.3410060425298,0.0318438607409914,0.403559698587193,0.07890743513902,0.93710624929863,0.992751873250171
"BW25113_RS21170",59.2519630880591,-0.026080354326499,0.295352205080832,-0.0883025549762237,0.929636208312968,0.992751873250171
"BW25113_RS21650",36.2762062643476,-0.0162186160542786,0.368555891914983,-0.0440058520568161,0.964899739121381,0.992751873250171
"BW25113_RS22480",22.4851968921736,0.0170291604415157,0.46464342415203,0.0366499546885738,0.970764112180538,0.992751873250171
"BW25113_RS22505",23.4059570570438,-0.0372854103034097,0.460077383394738,-0.0810416065842982,0.935408864035793,0.992751873250171
"BW25113_RS22705",19.7530022560445,0.0212445787931961,0.496201785003305,0.0428143941341416,0.965849489651521,0.992751873250171
"BW25113_RS22710",19.4775945004834,-0.0200316061809338,0.507356938859923,-0.0394822749954827,0.968505885001962,0.992751873250171
"BW25113_RS22915",20.2333184587044,-0.0446607025911182,0.494471753609528,-0.0903200279188963,0.928032905218161,0.992751873250171
"BW25113_RS22935",20.7121770123282,-0.0384800897552831,0.486383219646109,-0.0791147560215608,0.936941346694902,0.992751873250171
"BW25113_RS08830",19.2843874312987,0.0153522041399039,0.50946178953851,0.0301341620807529,0.97596005569434,0.995160805350515
"BW25113_RS11255",31.335919289712,-0.0121747885850783,0.391730207509802,-0.0310795245086472,0.975206118855582,0.995160805350515
"BW25113_RS16490",49.8753959931305,0.0096126460345226,0.315756325052344,0.0304432414233637,0.97571355915436,0.995160805350515
"BW25113_RS00805",31.5537051581527,0.0116316914345847,0.407578406633823,0.0285385369913251,0.977232632461843,0.995980500710512
"BW25113_RS12110",49.3658062528727,0.00870220774436385,0.325271871778838,0.0267536436420815,0.978656226983881,0.995998315297293
"BW25113_RS13395",52.616269445357,0.00847945515270155,0.309572178337988,0.0273908824695602,0.978147970257183,0.995998315297293
"BW25113_RS22130",25.1858060894745,0.0117232574881941,0.436479644410846,0.0268586579885482,0.97857246775704,0.995998315297293
"BW25113_RS02360",28.4136474099594,0.0105485851423489,0.419619532858464,0.0251384511833649,0.979944530255241,0.9961189526402
"BW25113_RS03675",37.2602445706187,-0.00893559755197379,0.367731989542814,-0.0242992119425972,0.980613941725277,0.9961189526402
"BW25113_RS15850",49.8642980120583,0.0078178185201059,0.32232787278285,0.0242542429005906,0.980649811258023,0.9961189526402
"BW25113_RS18475",107.446606129612,0.00562393113608156,0.217195474741303,0.0258934084275011,0.979342357598355,0.9961189526402
"BW25113_RS16140",58.2698817090445,-0.00647719252603979,0.29309472108505,-0.0220993148633347,0.982368733003436,0.996445401880312
"BW25113_RS17030",70.3462771174452,0.00592996940566769,0.268472904983639,0.022087776068237,0.982377937383178,0.996445401880312
"BW25113_RS20485",28.6337451796304,-0.00956712854453563,0.412154944419089,-0.0232124560777016,0.98148080277205,0.996445401880312
"BW25113_RS06540",21.9781674760143,0.0100239656446085,0.470524586111531,0.0213038084310274,0.983003305840963,0.996604019519106
"BW25113_RS11275",31.1405778062838,0.00818425980417604,0.400692474068705,0.0204252895520387,0.983704109911439,0.996838928737152
"BW25113_RS05145",399.318620537233,0.00213580565941197,0.114341721887518,0.0186791454961037,0.985097064836409,0.997774672439166
"BW25113_RS00245",20.484254678754,-0.00593539812601756,0.486458275926281,-0.0122012481229059,0.990265054041781,0.999156725981441
"BW25113_RS00430",88.8327194083408,-0.0028282869577831,0.236974957577108,-0.0119349613423301,0.990477504680992,0.999156725981441
"BW25113_RS00665",55.9939237545398,-0.00446199657808047,0.302222512677971,-0.0147639450765698,0.98822050410587,0.999156725981441
"BW25113_RS02230",452.658780079115,-0.00104060215747081,0.106087614920526,-0.00980889388691002,0.992173760508771,0.999156725981441
"BW25113_RS02560",39.7236831167852,0.0045670289199502,0.353874672729853,0.0129057806955195,0.989702962683072,0.999156725981441
"BW25113_RS03670",18.2485609791748,0.00332351868726249,0.52251588812088,0.00636060790268949,0.994925003377284,0.999156725981441
"BW25113_RS04995",29.1007950915956,-0.00436887590685903,0.422758948923173,-0.0103342008915179,0.991754647422062,0.999156725981441
"BW25113_RS05755",27.3988779170543,0.00362185571267858,0.418578675168299,0.00865274780475219,0.99309619226624,0.999156725981441
"BW25113_RS06635",18.292239810393,0.0059757041660399,0.52547904573699,0.0113719171383112,0.99092671844925,0.999156725981441
"BW25113_RS11125",48.4038203171382,0.00240770103470041,0.321116176288691,0.00749791263251661,0.994017587326223,0.999156725981441
"BW25113_RS11985",18.2767318417103,0.00648893300771707,0.525287739560948,0.0123531019649168,0.990143901336817,0.999156725981441
"BW25113_RS13575",39.7050453225412,0.00586082636973379,0.36381262046123,0.01610946415851,0.987147063188819,0.999156725981441
"BW25113_RS18125",62.4020870781435,-0.00195540019146432,0.287181578705092,-0.00680893322016427,0.994567299286216,0.999156725981441
"BW25113_RS19680",46.8667981901225,-0.00432144986960971,0.330770754783968,-0.0130647882471717,0.98957610370847,0.999156725981441
"BW25113_RS19950",53.3140867657263,-0.00303550935913128,0.306156126978101,-0.00991490645342664,0.992089178831919,0.999156725981441
"BW25113_RS20575",48.8671709020793,0.00473842814403067,0.319737920296007,0.0148197252914009,0.988176002802337,0.999156725981441
"BW25113_RS21990",45.1846578127508,0.00254421251898758,0.33357865497037,0.00762702433467622,0.993914574038278,0.999156725981441
"BW25113_RS22930",54.270808461656,0.00260677590148816,0.31011551410427,0.00840582229179184,0.993293203153926,0.999156725981441
"BW25113_RS00040",24.2017677832034,0.00169784252249476,0.447561287600439,0.00379354195622593,0.996973198702134,0.9993128891381
"BW25113_RS04780",77.5406108351725,-0.000743150303051795,0.253565170773607,-0.00293080591780213,0.997661558555198,0.9993128891381
"BW25113_RS15380",32.3881079627128,-0.00138874175849121,0.410094274477849,-0.00338639636034767,0.9972980517915,0.9993128891381
"BW25113_RS15400",53.8979453647127,0.00166358408538599,0.324665129695913,0.00512399987933452,0.995911657496892,0.9993128891381
"BW25113_RS18525",20.9999629110107,0.0020932018653025,0.485733508935916,0.00430936269949343,0.99656163667726,0.9993128891381
"BW25113_RS19920",68.4045217039265,-0.00071495828281005,0.271915732291906,-0.00262933768776031,0.997902094471082,0.9993128891381
"BW25113_RS18800",62.9119615691327,-0.000559888773082526,0.284812218801615,-0.00196581725123428,0.998431505776105,0.999372091273774
"BW25113_RS00950",20.9389264475977,-0.000481558536301713,0.501042786868551,-0.000961112601403541,0.999233143212209,0.999703591961368
"BW25113_RS14700",42.4305519652086,6.73366500283283e-05,0.360733376268915,0.000186665982296385,0.999851062095564,0.999851062095564
"BW25113_RS00005",9.06509929313377,0.717738550662589,0.813078309683682,0.882742218202594,0.377375566155539,NA
"BW25113_RS00030",5.96910678718723,0.237415321853298,0.970232518262471,0.244699406981813,0.806689187245227,NA
"BW25113_RS00055",14.4541816513962,-0.303644207338708,0.598086925427621,-0.507692434710235,0.611669054772689,NA
"BW25113_RS00060",8.30798790911908,0.679610182035387,0.810519359862363,0.838487290606845,0.401757082723973,NA
"BW25113_RS00065",2.98626068173995,0.236166060361556,1.43559417541007,0.164507535908675,0.869331614771888,NA
"BW25113_RS00080",14.3769804095581,1.43478535164447,0.624358085893922,2.29801676963986,0.0215608346988006,NA
"BW25113_RS00085",9.33709247240213,0.789869264105785,0.762377274877425,1.03606087187315,0.300173745038784,NA
"BW25113_RS00100",9.02159794890244,0.556103263566479,0.79022397911863,0.703728662077205,0.481601767258709,NA
"BW25113_RS00115",6.04245117047922,0.722649647673386,0.970467501646778,0.744640749378138,0.456488926751427,NA
"BW25113_RS00165",14.9123808637244,0.237577584163986,0.578129199766676,0.410942025173384,0.681115045960697,NA
"BW25113_RS00180",9.7458010880903,-0.494929202943234,0.755563442938673,-0.655046518685799,0.512437803889568,NA
"BW25113_RS00185",6.05297965008863,0.725322968067109,0.970362550321684,0.747476258050826,0.454776128905928,NA
"BW25113_RS00190",9.21156792878145,0.316821227301913,0.760445794356553,0.416625655178998,0.676952241015498,NA
"BW25113_RS00210",15.3226543921932,-0.559235370995897,0.577841078999323,-0.96780134074987,0.333143594089203,NA
"BW25113_RS00215",7.18604691610586,0.134125972156875,0.894718348243203,0.149908596845291,0.880836729064396,NA
"BW25113_RS00220",6.76843935338402,0.557562836595184,0.912779163791898,0.610840889793033,0.541304920381736,NA
"BW25113_RS00225",12.8665498802797,0.0202043898767717,0.652834916479435,0.0309486967788558,0.975310454090435,NA
"BW25113_RS00230",3.88301154881699,-0.498160569415333,1.26618670028937,-0.393433740301872,0.693999153582034,NA
"BW25113_RS00235",15.4267443141368,0.862812256332112,0.574408884796027,1.50208723989097,0.133074579841031,NA
"BW25113_RS00240",7.51559175925211,0.623205512425814,0.882142617171178,0.706467979547668,0.479897158768034,NA
"BW25113_RS00250",10.3501841853348,-0.0366361913717154,0.712014905469151,-0.0514542477837252,0.958963558504849,NA
"BW25113_RS00290",13.4962870571617,-0.23841073884059,0.614823797467381,-0.387770837470289,0.698185628491754,NA
"BW25113_RS25860",5.65574667793098,-0.136579174293741,1.00789122808206,-0.135509835276214,0.892208788558014,NA
"BW25113_RS00310",7.04228219616442,0.659296215963685,0.922838644754877,0.714421984505001,0.474966281704547,NA
"BW25113_RS00315",14.2400248867371,-0.162325451247237,0.595427966027556,-0.272619797034735,0.785145492359957,NA
"BW25113_RS00325",12.5619758508653,-0.0411085397648207,0.666357461305856,-0.0616914226251186,0.950808570713545,NA
"BW25113_RS00330",14.4504823243721,-0.305730213293587,0.592057898771233,-0.51638566756411,0.60558507396859,NA
"BW25113_RS00335",15.1156115308508,-0.42468437845465,0.577720953930432,-0.735102951633272,0.462276796869942,NA
"BW25113_RS00350",14.1965235425058,-0.263398312160261,0.600230945779201,-0.438828277702887,0.660785968959367,NA
"BW25113_RS00355",11.3633887654592,-0.0139529417186587,0.679337325627457,-0.0205390476752787,0.983613363098302,NA
"BW25113_RS00360",15.8741949159193,0.747305964750753,0.564513400107389,1.32380553696084,0.185567636773524,NA
"BW25113_RS00365",14.2502686156151,-0.163549169175426,0.595677570605056,-0.274559891535452,0.783654384335136,NA
"BW25113_RS00380",11.2881947186552,-0.270362396863222,0.696281019367634,-0.388294940322755,0.697797781145548,NA
"BW25113_RS00390",6.96865306214103,0.238848106859371,0.892115575044567,0.267732246292684,0.788905426685329,NA
"BW25113_RS00495",12.5322456789965,0.470135272823532,0.650235686679669,0.723022870713552,0.469665833209236,NA
"BW25113_RS00505",12.4499321254284,-0.278524094576214,0.686997689180282,-0.40542217093706,0.685167216731165,NA
"BW25113_RS00515",16.9477479873548,-0.140156834853423,0.543263570750857,-0.257990490066745,0.796414246680646,NA
"BW25113_RS00535",4.48387280602431,0.240828031661938,1.14835405197568,0.209715837417569,0.833889463929062,NA
"BW25113_RS00550",16.3241575944035,-0.418547010952301,0.560365323576572,-0.746918114563004,0.455112990754014,NA
"BW25113_RS00610",15.7046641463995,-0.213269161296736,0.572957654505391,-0.372224997117529,0.709725336111973,NA
"BW25113_RS00645",9.9930379811158,-0.404867715136839,0.735649012278389,-0.550354460319218,0.582076277302101,NA
"BW25113_RS00660",17.8192576419861,0.606809736506897,0.530268597382402,1.14434409184766,0.252480964407952,NA
"BW25113_RS00680",2.48662991962875,0.241887781653078,1.58611883554876,0.152502937504926,0.878790273743854,NA
"BW25113_RS00690",3.24061147808218,0.459149470000369,1.391076437374,0.330067750171319,0.741348770569875,NA
"BW25113_RS00700",6.69683176641226,-1.07941021523664,0.974877373977767,-1.10722665644844,0.26819594531852,NA
"BW25113_RS00705",4.76542734551606,-1.34833520193478,1.15624999277739,-1.16612774949818,0.243562798716508,NA
"BW25113_RS00710",8.5513053441842,-0.345400306507976,0.797481831065728,-0.433113699965296,0.6649321704083,NA
"BW25113_RS00720",12.3927780794737,0.123757804275747,0.64096161074242,0.193081461044756,0.846895171405071,NA
"BW25113_RS00735",7.79703903499937,-0.499892230954534,0.846513161085217,-0.590530961519463,0.554834734655319,NA
"BW25113_RS00760",8.73231175723444,-0.583580217271097,0.797937740347446,-0.731360590886437,0.464558930003263,NA
"BW25113_RS00765",10.279087083478,0.452318601281849,0.73755332116602,0.613269018390109,0.539698475328351,NA
"BW25113_RS00770",14.2217847104164,0.394415428679225,0.620029165030028,0.636123993715881,0.524695607878078,NA
"BW25113_RS26045",2.48136567982405,0.238110450612822,1.58715581381217,0.150023361626296,0.88074618393439,NA
"BW25113_RS00785",17.383218063939,0.236711598589587,0.536521961572804,0.441196475714938,0.659070764406064,NA
"BW25113_RS00790",11.9996420522633,0.363098304503634,0.683318510677932,0.531374898864364,0.595159012213613,NA
"BW25113_RS00795",14.4720441652586,0.338762544780095,0.59106312709768,0.573141055919922,0.566549190741474,NA
"BW25113_RS00825",10.4942336560076,-0.377316227695164,0.71818528927158,-0.52537448668415,0.599322885924793,NA
"BW25113_RS00935",6.75108172118929,0.557184993950553,0.936158303285109,0.595182451509871,0.551721519133833,NA
"BW25113_RS00945",15.8340008842361,0.561869599780536,0.576062198375504,0.975362732296981,0.32938036297464,NA
"BW25113_RS00970",17.1600550885018,-0.260083064355911,0.537861593276704,-0.483550169052712,0.628705146839558,NA
"BW25113_RS00995",10.427718425301,-0.665576260229599,0.734861321603632,-0.905716821205343,0.365085756786392,NA
"BW25113_RS01000",18.0716515110718,0.561332663611179,0.524235194389181,1.07076493455427,0.284275137370773,NA
"BW25113_RS01020",2.52145244776271,0.820198940953769,1.59319812365894,0.514812896634664,0.606683772415073,NA
"BW25113_RS01030",5.40139588158875,-0.287745311583028,1.05934368572146,-0.271626022282902,0.78590958859508,NA
"BW25113_RS01040",11.1366337267424,-0.670203519727162,0.696686283086842,-0.96198753441457,0.336055865714463,NA
"BW25113_RS01055",13.786918030674,-0.17776617065341,0.632595713813862,-0.281010709955137,0.778702185336173,NA
"BW25113_RS01065",15.7853425639446,0.561036669083933,0.568644465762654,0.986621171686745,0.323828387205043,NA
"BW25113_RS01075",15.0585647486407,0.00170282416856616,0.573801446771458,0.00296761916190215,0.997632185963839,NA
"BW25113_RS01080",12.6558076919133,0.182793355465269,0.633263818399494,0.288652770226569,0.772847108692989,NA
"BW25113_RS01090",6.54080177054119,0.692247413910794,0.975122703306196,0.709908006001397,0.477761185413799,NA
"BW25113_RS01110",16.566420601803,0.0228668485607188,0.548515213821915,0.0416886313897994,0.966746916920162,NA
"BW25113_RS01115",11.7809963281811,-0.248891347436707,0.674444415124539,-0.369031667925886,0.712104120525842,NA
"BW25113_RS01140",4.9941393114894,0.525988691190516,1.10540495531396,0.475833484065686,0.63419301287074,NA
"BW25113_RS01145",8.80028463697724,-0.410052111434063,0.804371737727262,-0.509779362204666,0.610206045746553,NA
"BW25113_RS01150",2.40802129653206,-0.982375374332692,1.66028514838589,-0.591690755824532,0.554057687892448,NA
"BW25113_RS01155",6.53659756184942,-0.756217800949934,0.966112362747438,-0.782743115717301,0.433777977806845,NA
"BW25113_RS01165",7.31672283233944,-0.347547071771899,0.884192398906212,-0.393067246678247,0.69426981449411,NA
"BW25113_RS01170",15.302279801629,-0.0408142593432511,0.572866990629525,-0.071245612002186,0.943202280494603,NA
"BW25113_RS01175",3.94728510153572,-0.126901044219777,1.25795762017381,-0.100878632304197,0.919646805516424,NA
"BW25113_RS01180",6.11870524839618,-0.345263519852215,0.963006006689496,-0.35852686011702,0.7199490705859,NA
"BW25113_RS01185",3.16726709479019,-0.441226628600889,1.39055396376552,-0.317302772922295,0.751013873510523,NA
"BW25113_RS01205",13.4210930103577,-0.457910960721236,0.627327229249049,-0.729939558449241,0.465427130606072,NA
"BW25113_RS01220",14.4528368695518,0.337528740769802,0.587917222609277,0.574109292583388,0.565893845459152,NA
"BW25113_RS01235",9.24980503320807,0.470859308831292,0.764090800956469,0.616234756709389,0.537739592175688,NA
"BW25113_RS01240",5.31595810590672,-0.854762260342659,1.10060948481026,-0.776626289469069,0.437379286457521,NA
"BW25113_RS01245",3.3202801322918,-1.63449873361524,1.44786942605579,-1.128899266882,0.258940330088943,NA
"BW25113_RS23240",2.79316087629968,1.04448662784187,1.50919240141077,0.692083147824953,0.488885114088888,NA
"BW25113_RS01250",2.90423748235059,-0.763431576230985,1.4787636797965,-0.516263407508117,0.605670449839211,NA
"BW25113_RS01255",11.323586748252,-0.136973102656081,0.68753616377453,-0.199223124357717,0.84208821135285,NA
"BW25113_RS01260",4.20690013768265,0.0678343439511704,1.1771052436077,0.057628104470307,0.954044862737884,NA
"BW25113_RS01265",8.55522480214457,0.7512233707992,0.812063872999,0.925079166525274,0.354924729078017,NA
"BW25113_RS25425",3.60643649839853,1.55769609730804,1.36064293732151,1.14482356434704,0.252282251895227,NA
"BW25113_RS01285",3.15702336591219,-0.435347452318075,1.46147475351056,-0.297882294081606,0.765793002111338,NA
"BW25113_RS01300",9.61287789042148,-0.985562133622745,0.765901654542361,-1.2867998492726,0.198164059502727,NA
"BW25113_RS01335",11.3282814865939,-0.142687237810218,0.698620992979524,-0.204241268504796,0.838164963381665,NA
"BW25113_RS01390",4.52737415025564,0.559005146714329,1.1635208850457,0.480442726812227,0.630912618924082,NA
