"","WT_1","WT_2","DEL_slyA_1","DEL_slyA_2"
"BW25113_RS12650",17.2031639803137,13.786319825176,11.7235443042196,8.69466971318283
"BW25113_RS12655",284.304920516763,295.946332247112,207.826467211165,176.067061691952
"BW25113_RS12660",7.24343746539524,14.7054078135211,10.6577675492905,6.52100228488712
"BW25113_RS12665",19.9194530298369,18.3817597669014,15.9866513239358,15.2156719980699
"BW25113_RS12670",27.1628904952321,38.6016955104929,12.7893210591486,23.9103417112528
"BW25113_RS12675",40.7443357428482,34.9253435571127,10.6577675492905,13.0420045697742
"BW25113_RS12680",135.814452476161,147.054078135211,119.366996552054,110.857038843081
"BW25113_RS12685",34.4063279606274,42.2780474638732,21.315535098581,16.3025057122178
"BW25113_RS12690",7.24343746539524,6.43361591841549,6.3946605295743,7.60783599903497
"BW25113_RS12695",4.52714841587202,15.6244958018662,11.7235443042196,13.0420045697742
"BW25113_RS12700",29.8791795447554,31.2489916037324,50.0915074816654,38.0391799951749
"BW25113_RS12705",19.0140233466625,20.2199357435915,14.9208745690067,9.78150342733068
"BW25113_RS12710",13.5814452476161,9.1908798834507,15.9866513239358,15.2156719980699
"BW25113_RS12715",10.8651561980929,6.43361591841549,3.19733026478715,3.26050114244356
"BW25113_RS12720",5.43257809904643,2.75726396503521,4.2631070197162,6.52100228488712
"BW25113_RS12725",12.6760155644417,11.0290558601408,12.7893210591486,7.60783599903497
"BW25113_RS12730",38.028046693325,45.0353114289084,37.3021864225168,38.0391799951749
"BW25113_RS12735",15.3923046139649,22.0581117202817,13.8550978140777,15.2156719980699
"BW25113_RS12740",5.43257809904643,4.59543994172535,3.19733026478715,7.60783599903497
"BW25113_RS12775",16.2977342971393,17.4626717785563,20.249758343652,20.6498405688092
"BW25113_RS12780",6.33800778222083,12.867231836831,7.46043728450335,8.69466971318283
"BW25113_RS12785",6.33800778222083,12.867231836831,9.59199079436145,9.78150342733068
"BW25113_RS12790",9.05429683174405,9.1908798834507,7.46043728450335,10.8683371414785
"BW25113_RS12795",9.05429683174405,10.1099678717958,6.3946605295743,3.26050114244356
"BW25113_RS12800",9.05429683174405,9.1908798834507,9.59199079436145,13.0420045697742
"BW25113_RS12805",4.52714841587202,2.75726396503521,2.1315535098581,3.26050114244356
"BW25113_RS12815",8.14886714856964,14.7054078135211,7.46043728450335,5.43416857073927
"BW25113_RS12820",9.95972651491845,8.27179189510563,4.2631070197162,4.34733485659141
"BW25113_RS12825",5.43257809904643,7.35270390676056,3.19733026478715,8.69466971318283
"BW25113_RS12830",5.43257809904643,2.75726396503521,8.5262140394324,8.69466971318283
"BW25113_RS12835",4.52714841587202,1.83817597669014,3.19733026478715,4.34733485659141
"BW25113_RS12840",340.441560873576,312.489916037324,316.535696213928,290.184601677477
"BW25113_RS12845",32.5954685942786,38.6016955104929,23.4470886084391,27.1708428536963
"BW25113_RS12850",57.9474997231619,51.4689273473239,45.8284004619492,58.6890205639841
"BW25113_RS12855",19.0140233466625,18.3817597669014,21.315535098581,24.9971754254006
"BW25113_RS12860",13.5814452476161,15.6244958018662,15.9866513239358,16.3025057122178
"BW25113_RS12865",49.7986325745923,50.5498393589788,47.9599539718073,51.0811845649491
"BW25113_RS12870",25.3520311288833,21.1390237319366,26.6444188732263,32.6050114244356
"BW25113_RS12875",42.555195109197,49.6307513706338,35.1706329126587,36.952346281027
"BW25113_RS25220",19.0140233466625,13.786319825176,24.5128653633682,18.4761731405135
"BW25113_RS12885",18.1085936634881,19.3008477552465,14.9208745690067,15.2156719980699
"BW25113_RS12890",55.2312106736387,55.1452793007042,52.2230609915235,61.9495217064276
"BW25113_RS12895",13.5814452476161,12.867231836831,6.3946605295743,4.34733485659141
"BW25113_RS12900",12.6760155644417,17.4626717785563,22.3813118535101,18.4761731405135
"BW25113_RS12905",42.555195109197,56.0643672890493,28.7759723830844,36.952346281027
"BW25113_RS12910",31.6900389111042,42.2780474638732,27.7101956281553,29.344510281992
"BW25113_RS12915",62.4746481390339,78.1224790093309,36.2364096675877,23.9103417112528
"BW25113_RS12925",139.436171208858,146.134990146866,121.498550061912,122.812209698707
"BW25113_RS12930",152.1121867733,155.325870030317,147.077192180209,143.462050267517
"BW25113_RS12935",18.1085936634881,15.6244958018662,26.6444188732263,13.0420045697742
"BW25113_RS12940",19.0140233466625,19.3008477552465,15.9866513239358,18.4761731405135
"BW25113_RS12945",6.33800778222083,7.35270390676056,6.3946605295743,11.9551708556264
"BW25113_RS12950",27.1628904952321,12.867231836831,22.3813118535101,13.0420045697742
"BW25113_RS12955",6.33800778222083,2.75726396503521,9.59199079436145,10.8683371414785
"BW25113_RS12960",13.5814452476161,9.1908798834507,8.5262140394324,13.0420045697742
"BW25113_RS12965",2.71628904952321,9.1908798834507,4.2631070197162,4.34733485659141
"BW25113_RS12970",12.6760155644417,12.867231836831,10.6577675492905,8.69466971318283
"BW25113_RS12975",15.3923046139649,7.35270390676056,8.5262140394324,11.9551708556264
"BW25113_RS12980",1.81085936634881,5.51452793007042,3.19733026478715,7.60783599903497
"BW25113_RS12985",4.52714841587202,6.43361591841549,4.2631070197162,8.69466971318283
"BW25113_RS12990",3.62171873269762,2.75726396503521,2.1315535098581,2.17366742829571
"BW25113_RS12995",19.9194530298369,19.3008477552465,25.5786421182972,17.3893394263657
"BW25113_RS13000",14.4868749307905,18.3817597669014,13.8550978140777,11.9551708556264
"BW25113_RS13005",18.1085936634881,28.4917276386972,19.1839815887229,11.9551708556264
"BW25113_RS13010",54.3257809904643,62.4979832074647,39.4337399323749,63.0363554205755
"BW25113_RS13015",18.1085936634881,20.2199357435915,8.5262140394324,14.1288382839221
"BW25113_RS13020",15.3923046139649,15.6244958018662,12.7893210591486,16.3025057122178
"BW25113_RS13025",13.5814452476161,15.6244958018662,14.9208745690067,14.1288382839221
"BW25113_RS13030",46.1769138418946,36.7635195338028,29.8417491380134,47.8206834225055
"BW25113_RS13035",26.2574608120577,26.653551662007,13.8550978140777,11.9551708556264
"BW25113_RS13040",14.4868749307905,22.0581117202817,6.3946605295743,13.0420045697742
"BW25113_RS13045",76.05609338665,75.3652150442957,74.6043728450335,80.4256948469412
"BW25113_RS13050",68.8126559212548,54.2261913123591,71.4070425802464,54.3416857073927
"BW25113_RS13055",18.1085936634881,23.8962876969718,29.8417491380134,21.7366742829571
"BW25113_RS13065",7.24343746539524,7.35270390676056,5.32888377464525,3.26050114244356
"BW25113_RS13070",0.905429683174405,3.67635195338028,8.5262140394324,3.26050114244356
"BW25113_RS13075",6.33800778222083,5.51452793007042,9.59199079436145,8.69466971318283
"BW25113_RS13080",122.233007228545,117.643262508169,114.038112777408,113.030706271377
"BW25113_RS13085",45.2714841587202,36.7635195338028,50.0915074816654,27.1708428536963
"BW25113_RS13090",26.2574608120577,33.0871675804225,47.9599539718073,43.4733485659141
"BW25113_RS13095",10.8651561980929,6.43361591841549,6.3946605295743,11.9551708556264
"BW25113_RS13100",108.651561980929,130.510494345,104.446121983047,97.8150342733068
"BW25113_RS13105",152.1121867733,165.435837902113,147.077192180209,110.857038843081
"BW25113_RS13110",84.2049605352196,93.7469748111971,74.6043728450335,56.5153531356884
"BW25113_RS13115",176.558788219009,174.626717785563,161.998066749216,174.980227977804
"BW25113_RS13120",161.166483605044,136.944110263415,142.814085160493,153.243553694847
"BW25113_RS13125",147.585038357428,164.516749913768,191.839815887229,182.588063976839
"BW25113_RS13130",56.1366403568131,55.1452793007042,74.6043728450335,59.7758542781319
"BW25113_RS13135",43.4606247923714,34.0062555687676,17.0524280788648,17.3893394263657
"BW25113_RS13140",39.8389060596738,42.2780474638732,26.6444188732263,30.4313439961399
"BW25113_RS13145",202.816249031067,175.545805773908,134.28787112106,197.803735974909
"BW25113_RS13150",53.4203513072899,56.9834552773943,54.3546145013816,59.7758542781319
"BW25113_RS26190",3.62171873269762,5.51452793007042,6.3946605295743,5.43416857073927
"BW25113_RS13155",22.6357420793601,31.2489916037324,33.0390794028006,39.1260137093227
"BW25113_RS13160",103.218983881882,87.3133588927816,82.0648101295369,95.6413668450111
"BW25113_RS13165",9.95972651491845,13.786319825176,10.6577675492905,11.9551708556264
"BW25113_RS13170",25.3520311288833,30.3299036153873,34.1048561577296,30.4313439961399
"BW25113_RS13175",126.760155644417,102.018766706303,84.196363639395,111.943872557229
"BW25113_RS13180",20.8248827130113,25.734463673662,35.1706329126587,55.4285194215405
"BW25113_RS13185",81.4886714856964,74.4461270559507,108.709229002763,85.8598634176804
"BW25113_RS13190",135.814452476161,140.620462216796,164.129620259074,141.288382839221
